sample_id,status,analysis_available,target_satisfied,elapsed_seconds,runtime_report_level,runtime_ratio_to_reference,constraint_violation,tracking_error,total_loss,main_peak_freq_hz,bandwidth_3db_hz,main_peak_s21_db,best_s11_db,high_side_zero_freq_hz,high_side_zero_s21_db,center_freq_error_hz,bandwidth_error_hz,insertion_loss_error_db,return_loss_error_db,high_side_zero_freq_error_hz,high_side_zero_depth_error_db,var_outer_resonator_width,var_middle_resonator_width,var_adjacent_coupling_gap,var_cross_coupling_gap,var_feed_offset
sample_0072,ANALYZED,True,False,61.608390899998994,ok,0.9822669103566127,5.362194941090179,8.362194941090179,7.452743676362724,914000000.0,9332457.288309574,-4.131092001374155,-8.551579961489123,1050000000.0,-30.229116319782694,9000000.0,-30667542.711690426,2.1310920013741548,6.448420038510877,100000000.0,-10.229116319782694,11.9,22.85,0.49999999999999994,1.85,4.6
sample_0073,ANALYZED,True,False,61.986409600000115,ok,0.9883205323994891,5.225165276968996,8.225165276968996,7.281456596211244,914000000.0,9193843.726483941,-4.211715575794383,-8.419622074197028,1040000000.0,-28.061004369409446,9000000.0,-30806156.27351606,2.2117155757943827,6.580377925802972,90000000.0,-8.061004369409446,11.9,22.85,0.49999999999999994,1.9500000000000002,4.6
sample_0074,ANALYZED,True,False,62.29949860000124,ok,0.993339203637952,4.03991023567794,7.03991023567794,5.799887794597425,910000000.0,10727583.566616654,-3.511269887071537,-9.644495267942439,1050000000.0,-26.712777297659407,5000000.0,-29272416.433383346,1.511269887071537,5.355504732057561,100000000.0,-6.712777297659407,11.9,22.9,0.4,1.75,4.5
sample_0075,ANALYZED,True,False,62.479713300001094,ok,0.9965436929270316,3.7366036467017554,6.136603646701755,5.270754558377194,907000000.0,10502007.408261418,-3.5587777999220322,-9.488767686496786,1032000000.0,-26.34710972235063,2000000.0,-29497992.59173858,1.5587777999220322,5.511232313503214,82000000.0,-6.3471097223506305,11.9,22.95,0.4,1.9000000000000001,4.5
sample_0076,ANALYZED,True,False,62.110644300000786,ok,0.9909863933554921,3.5046090365399127,5.904609036539912,4.980761295674891,907000000.0,10744755.310412526,-3.4646526593732583,-9.798626431581921,1024999999.9999999,-25.372500354393587,2000000.0,-29255244.689587474,1.4646526593732583,5.201373568418079,74999999.99999988,-5.372500354393587,11.9,22.95,0.4,1.9500000000000002,4.449999999999999
sample_0077,ANALYZED,True,False,62.40145230000053,ok,0.9956787884113182,4.533407338771152,7.133407338771152,6.3167591734639394,908000000.0,9115518.136222601,-4.326248364683942,-8.072475449228357,1040999999.9999999,-28.72963461821442,3000000.0,-30884481.8637774,2.3262483646839422,6.927524550771643,90999999.99999988,-8.729634618214419,11.9,22.95,0.44999999999999996,1.9500000000000002,4.6
sample_0078,ANALYZED,True,False,62.357242699999915,ok,0.9950258491253552,3.7869119123823287,6.186911912382329,5.333639890477911,907000000.0,10362940.357353687,-3.6163997754838673,-9.37490909436354,1032000000.0,-26.579448088197054,2000000.0,-29637059.642646313,1.6163997754838673,5.62509090563646,82000000.0,-6.579448088197054,11.9,23.0,0.4,1.9000000000000001,4.6
sample_0079,ANALYZED,True,False,63.315903400000025,ok,1.0103489162072523,5.0729909815047876,7.872990981504787,7.041238726880985,909000000.0,8276715.013902068,-4.793862652620025,-7.444032651225277,1050000000.0,-40.364156613849154,4000000.0,-31723284.98609793,2.7938626526200254,7.555967348774723,100000000.0,-20.364156613849154,11.9,23.0,0.6,1.7,4.75
sample_0080,ANALYZED,True,False,62.82389019999937,ok,1.0024720783815628,4.099218930945713,6.4992189309457125,5.724023663682141,907000000.0,10494233.125330806,-3.570484702906027,-9.549001619613307,1050000000.0,-27.18837425641685,2000000.0,-29505766.874669194,1.5704847029060272,5.450998380386693,100000000.0,-7.18837425641685,11.9,23.05,0.4,1.75,4.75
sample_0081,ANALYZED,True,False,62.63077809999959,ok,0.9993379153431208,3.9321478803784506,6.332147880378451,5.515184850473063,907000000.0,11035115.923772931,-3.3760883542594082,-9.785770565609402,1050000000.0,-27.772244064214334,2000000.0,-28964884.07622707,1.3760883542594082,5.214229434390598,100000000.0,-7.772244064214334,11.9,23.05,0.44999999999999996,1.7,4.449999999999999
sample_0082,ANALYZED,True,False,62.551944800001365,ok,0.9981326834559314,4.730604746161136,7.330604746161136,6.56325593270142,908000000.0,9028009.05666244,-4.33722417122948,-8.028096506810405,1050000000.0,-29.960441857074155,3000000.0,-30971990.94333756,2.3372241712294803,6.971903493189595,100000000.0,-9.960441857074155,11.9,23.05,0.49999999999999994,1.9000000000000001,4.699999999999999
sample_0083,ANALYZED,True,False,62.84615320000012,ok,1.0028529858015898,4.589216362452613,6.589216362452613,6.236520453065767,905000000.0,9306669.359112501,-4.154089153138344,-8.357419173079629,1050000000.0,-33.681839442381126,0.0,-30693330.6408875,2.1540891531383437,6.642580826920371,100000000.0,-13.681839442381126,11.9,23.1,0.49999999999999994,1.7,4.5
sample_0084,ANALYZED,True,False,62.88223620000281,ok,1.0034030973888624,4.606196918806278,6.606196918806278,6.257746148507847,905000000.0,9292124.543879151,-4.185438029969174,-8.359644626855914,1050000000.0,-31.389151385370234,0.0,-30707875.45612085,2.1854380299691742,6.640355373144086,100000000.0,-11.389151385370234,11.9,23.1,0.49999999999999994,1.75,4.6499999999999995
sample_0085,ANALYZED,True,False,62.105687700001,ok,0.9909595626925526,4.507302138423321,6.507302138423321,6.134127673029151,905000000.0,9525071.664522171,-4.061033998705123,-8.560615417155358,1050000000.0,-31.139793929779618,0.0,-30474928.33547783,2.061033998705123,6.439384582844642,100000000.0,-11.139793929779618,11.9,23.1,0.49999999999999994,1.8,4.449999999999999
sample_0086,ANALYZED,True,False,62.943968999999925,ok,1.0043881590926254,4.613660881440102,7.013660881440101,6.3670761018001265,903000000.0,9214266.04504013,-4.1806791785516335,-8.328781549975536,1050000000.0,-30.126965262949994,-2000000.0,-30785733.95495987,2.1806791785516335,6.671218450024464,100000000.0,-10.126965262949994,11.9,23.15,0.49999999999999994,1.9000000000000001,4.55
sample_0087,ANALYZED,True,False,62.79266610000195,ok,1.001921003424561,5.225259065473859,7.425259065473859,7.081573831842324,904000000.0,7994442.478011966,-5.005628588190475,-7.17166471230273,1050000000.0,-35.03844280528402,-1000000.0,-32005557.521988034,3.0056285881904747,7.82833528769727,100000000.0,-15.03844280528402,11.9,23.15,0.6,1.9000000000000001,4.6
sample_0088,ANALYZED,True,False,64.57822649999798,ok,1.0303571068981208,4.19972322483302,6.99972322483302,5.949654031041275,901000000.0,10216303.375913262,-3.672400289759605,-9.222698736831843,1050000000.0,-29.408288330391755,-4000000.0,-29783696.624086738,1.6724002897596049,5.777301263168157,100000000.0,-9.408288330391755,11.9,23.2,0.4,1.7,4.699999999999999
sample_0089,ANALYZED,True,False,61.71161040000152,ok,0.9842925467535819,4.018023046747711,6.818023046747711,5.722528808434639,901000000.0,10739414.878395677,-3.4744439480397227,-9.678861591488745,1050000000.0,-27.347008899152826,-4000000.0,-29260585.121604323,1.4744439480397227,5.3211384085112545,100000000.0,-7.347008899152826,11.9,23.2,0.4,1.85,4.449999999999999
sample_0090,ANALYZED,True,False,63.016170599999896,ok,1.005434226770169,3.7569202104357533,6.356920210435753,5.3461502630446915,902000000.0,10052130.454822063,-3.800558994621692,-8.972193620893263,1022999999.9999999,-26.94648153857983,-3000000.0,-29947869.545177937,1.8005589946216922,6.027806379106737,72999999.99999988,-6.946481538579832,11.9,23.2,0.4,1.9500000000000002,4.699999999999999
sample_0091,ANALYZED,True,False,63.03241739999794,ok,1.0053592549041184,5.278526712617453,7.4785267126174535,7.148158390771817,904000000.0,7906894.118748665,-5.0815603758405095,-7.073460951419021,1050000000.0,-35.12898531725949,-1000000.0,-32093105.881251335,3.0815603758405095,7.926539048580979,100000000.0,-15.128985317259492,11.9,23.2,0.6,1.9000000000000001,4.699999999999999
sample_0092,ANALYZED,True,False,62.74240269999791,ok,1.0004011225275957,4.034264987572758,6.834264987572758,5.742831234465948,901000000.0,10661135.378243804,-3.4825536548089984,-9.613474530110416,1050000000.0,-28.80013630749612,-4000000.0,-29338864.621756196,1.4825536548089984,5.386525469889584,100000000.0,-8.800136307496121,11.9,23.25,0.4,1.7,4.55
sample_0093,ANALYZED,True,False,62.790731199998845,ok,1.0011447555971358,4.133603128604583,6.933603128604583,5.867003910755729,901000000.0,10437920.146520138,-3.606056840214515,-9.384499152759913,1050000000.0,-27.802244242637478,-4000000.0,-29562079.853479862,1.606056840214515,5.615500847240087,100000000.0,-7.802244242637478,11.9,23.25,0.4,1.75,4.5
sample_0094,ANALYZED,True,False,63.110149700001784,ok,1.0062105315911614,4.133603128604583,6.933603128604583,5.867003910755729,901000000.0,10437920.146520138,-3.606056840214515,-9.384499152759913,1050000000.0,-27.802244242637478,-4000000.0,-29562079.853479862,1.606056840214515,5.615500847240087,100000000.0,-7.802244242637478,11.9,23.25,0.4,1.85,4.5
sample_0095,ANALYZED,True,False,62.21056860000317,ok,0.9916956664459766,4.018023046747711,6.818023046747711,5.722528808434639,901000000.0,10739414.878395677,-3.4744439480397227,-9.678861591488745,1050000000.0,-27.347008899152826,-4000000.0,-29260585.121604323,1.4744439480397227,5.3211384085112545,100000000.0,-7.347008899152826,11.9,23.25,0.44999999999999996,1.75,4.449999999999999
sample_0096,ANALYZED,True,False,62.980597699999635,ok,1.004144990827742,4.72779729574081,7.127797295740811,6.509746619676013,903000000.0,8954170.909993649,-4.327875539003667,-8.110850741424867,1050000000.0,-30.57438992614268,-2000000.0,-31045829.09000635,2.327875539003667,6.889149258575133,100000000.0,-10.574389926142679,11.9,23.25,0.44999999999999996,1.9000000000000001,4.6
sample_0097,ANALYZED,True,False,62.924645499999315,ok,1.0030787317863459,4.683079764809875,7.083079764809875,6.453849706012344,903000000.0,9152176.55444026,-4.275632828399736,-8.092784909189511,1050000000.0,-34.41419587254088,-2000000.0,-30847823.44555974,2.2756328283997362,6.907215090810489,100000000.0,-14.41419587254088,11.9,23.25,0.49999999999999994,1.7,4.6
sample_0098,ANALYZED,True,False,62.15734370000064,ok,0.9906752216233299,4.564251349505106,6.964251349505107,6.3053141868813825,903000000.0,9322746.096749306,-4.117705598919143,-8.434902604193017,1050000000.0,-29.97740825102359,-2000000.0,-30677253.903250694,2.1177055989191427,6.565097395806983,100000000.0,-9.97740825102359,11.9,23.25,0.5499999999999999,1.9000000000000001,4.449999999999999
sample_0099,ANALYZED,True,False,62.74966549999954,ok,1.0002893840658607,3.94738411384444,6.94738411384444,5.68423014230555,899000000.0,10426247.759101987,-3.5918793649597,-9.388961890878129,1030999999.9999999,-26.988618370798605,-6000000.0,-29573752.240898013,1.5918793649596998,5.611038109121871,80999999.99999988,-6.988618370798605,11.9,23.3,0.4,1.9000000000000001,4.55
sample_0100,ANALYZED,True,False,62.6166693999985,ok,0.9979960394471885,3.801245740139158,6.801245740139158,5.501557175173947,899000000.0,10332895.431982636,-3.6158237810549947,-9.5006491078511,1022999999.9999999,-26.46970724164398,-6000000.0,-29667104.568017364,1.6158237810549947,5.4993508921489,72999999.99999988,-6.469707241643981,11.9,23.3,0.44999999999999996,1.9500000000000002,4.55
sample_0101,ANALYZED,True,False,62.69916580000063,ok,0.9994843707896159,4.1586734808244294,7.1586734808244294,5.948341851030537,912000000.0,10907503.481491327,-3.416742752008366,-9.884213205459316,1040000000.0,-25.825318695150607,7000000.0,-29092496.518508673,1.416742752008366,5.115786794540684,90000000.0,-5.825318695150607,11.95,22.85,0.4,1.85,4.5
sample_0102,ANALYZED,True,False,62.10386289999951,ok,0.9901665770010264,4.203492116093764,7.203492116093764,6.004365145117204,912000000.0,10602797.909867287,-3.5333486220905073,-9.643536059471387,1036999999.9999999,-26.286636713981192,7000000.0,-29397202.090132713,1.5333486220905073,5.356463940528613,86999999.99999988,-6.286636713981192,11.95,22.85,0.4,1.85,4.699999999999999
sample_0103,ANALYZED,True,False,61.9501629999977,ok,0.9877426112189719,5.309287925830945,8.309287925830944,7.386609907288681,914000000.0,9452858.662485957,-4.064608351370696,-8.665955754087118,1050000000.0,-30.06705904632319,9000000.0,-30547141.337514043,2.064608351370696,6.334044245912882,100000000.0,-10.067059046323191,11.95,22.85,0.44999999999999996,1.75,4.5
sample_0104,ANALYZED,True,False,62.03561130000162,ok,0.9891316320471304,5.324859175670221,8.324859175670221,7.406073969587776,914000000.0,9540202.111215949,-4.088404972028255,-8.479846488334678,1050000000.0,-29.572990253727234,9000000.0,-30459797.88878405,2.088404972028255,6.520153511665322,100000000.0,-9.572990253727234,11.95,22.85,0.49999999999999994,1.85,4.75
sample_0105,ANALYZED,True,False,61.91654000000199,ok,0.9873754065768079,5.996026682881657,8.996026682881656,8.245033353602071,915000000.0,8420597.633956194,-4.701147023973507,-7.6873059856421655,1050000000.0,-34.93195642447204,10000000.0,-31579402.366043806,2.7011470239735074,7.3126940143578345,100000000.0,-14.931956424472041,11.95,22.85,0.6,1.75,4.5
sample_0106,ANALYZED,True,False,62.35303649999696,ok,0.9944795230432928,3.6567336703897757,6.656733670389776,5.32091708798722,910000000.0,10386167.406684518,-3.620698029630542,-9.524979056355653,1026000000.0,-25.82787810161511,5000000.0,-29613832.593315482,1.620698029630542,5.475020943644347,76000000.0,-5.827878101615109,11.95,22.9,0.4,1.9500000000000002,4.6
sample_0107,ANALYZED,True,False,63.09525349999967,ok,1.006506604758086,4.7440506793044666,7.7440506793044666,6.680063349130583,911000000.0,9328888.515186071,-4.120748877752688,-8.751523620799059,1050000000.0,-30.30490268268838,6000000.0,-30671111.48481393,2.120748877752688,6.248476379200941,100000000.0,-10.304902682688379,11.95,22.9,0.49999999999999994,1.8,4.75
sample_0108,ANALYZED,True,False,62.775982600000134,ok,1.001225164625707,5.489683904996193,8.489683904996193,7.612104881245241,912000000.0,8225854.341271877,-4.830949999621755,-7.548084910312447,1050000000.0,-35.294657868631745,7000000.0,-31774145.658728123,2.8309499996217546,7.451915089687553,100000000.0,-15.294657868631745,11.95,22.9,0.6,1.85,4.699999999999999
sample_0109,ANALYZED,True,False,63.812577300002886,ok,1.017611278929706,4.545360157963009,7.14536015796301,6.3317001974537614,908000000.0,9001838.700659633,-4.393892927313703,-7.971036534418142,1038999999.9999999,-28.952989962054538,3000000.0,-30998161.299340367,2.3938929273137033,7.028963465581858,88999999.99999988,-8.952989962054538,11.95,22.95,0.49999999999999994,1.9500000000000002,4.699999999999999
sample_0110,ANALYZED,True,False,62.761499600001116,ok,1.0007056145358368,4.967240386138744,7.767240386138744,6.909050482673431,909000000.0,8452914.62310183,-4.667451985326455,-7.817912163214498,1050000000.0,-35.97245258333096,4000000.0,-31547085.37689817,2.667451985326455,7.182087836785502,100000000.0,-15.972452583330963,11.95,22.95,0.6,1.8,4.55
sample_0111,ANALYZED,True,False,62.814468799999304,ok,1.0015232314214613,3.9813392727410046,6.3813392727410045,5.5766740909262555,907000000.0,10384348.063574195,-3.6310838789363933,-9.536517905546587,1042000000.0,-27.21283505790492,2000000.0,-29615651.936425805,1.6310838789363933,5.463482094453413,92000000.0,-7.212835057904918,11.95,23.0,0.4,1.8,4.699999999999999
sample_0112,ANALYZED,True,False,63.06673840000076,ok,1.0055183939958818,3.8315796783597937,6.231579678359793,5.389474597949742,907000000.0,10817134.018506527,-3.4962708329084236,-9.522635043656484,1040000000.0,-26.442902104727267,2000000.0,-29182865.981493473,1.4962708329084236,5.477364956343516,90000000.0,-6.442902104727267,11.95,23.0,0.4,1.85,4.6499999999999995
sample_0113,ANALYZED,True,False,63.10448709999764,ok,1.0059455780373707,4.08857579442944,6.48857579442944,5.7107197430368,907000000.0,10708330.075019598,-3.5426694284120632,-9.178888684119475,1050000000.0,-28.00715205223633,2000000.0,-29291669.924980402,1.5426694284120632,5.821111315880525,100000000.0,-8.007152052236329,11.95,23.0,0.44999999999999996,1.7,4.75
sample_0114,ANALYZED,True,False,62.983009100000345,ok,1.0038348292326784,4.999441008937625,7.799441008937625,6.949301261172031,909000000.0,8382889.862609267,-4.699677581156208,-7.681631930693293,1050000000.0,-35.76247014507424,4000000.0,-31617110.137390733,2.699677581156208,7.318368069306707,100000000.0,-15.76247014507424,11.95,23.0,0.6,1.85,4.6499999999999995
sample_0115,ANALYZED,True,False,62.87026859999969,ok,1.0019799578058268,4.528128309469825,7.128128309469824,6.31016038683728,908000000.0,9364310.379598498,-4.0816857002904685,-8.644252540733405,1050000000.0,-30.50225808249359,3000000.0,-30635689.6204015,2.0816857002904685,6.3557474592665955,100000000.0,-10.50225808249359,11.95,23.05,0.49999999999999994,1.85,4.5
sample_0116,ANALYZED,True,False,63.37792840000111,ok,1.010012211140816,4.4497212164692215,7.049721216469221,6.212151520586527,908000000.0,9360500.616808534,-4.165969603150506,-8.358202851377639,1042999999.9999999,-28.225000938769792,3000000.0,-30639499.383191466,2.165969603150506,6.641797148622361,92999999.99999988,-8.225000938769792,11.95,23.05,0.5499999999999999,1.9500000000000002,4.55
sample_0117,ANALYZED,True,False,63.44658590000108,ok,1.0110519485967653,3.9901412590280154,6.190141259028016,5.537676573785019,904000000.0,10722116.447557688,-3.4607855827351037,-10.020598313756512,1050000000.0,-26.871723434774935,-1000000.0,-29277883.552442312,1.4607855827351037,4.979401686243488,100000000.0,-6.871723434774935,11.95,23.1,0.44999999999999996,1.8,4.55
sample_0118,ANALYZED,True,False,63.01507610000044,ok,1.004121595879113,4.075280501021529,6.875280501021529,5.7941006262769115,901000000.0,10490520.545306444,-3.5492147530786706,-9.754122314807422,1050000000.0,-27.420888086490404,-4000000.0,-29509479.454693556,1.5492147530786706,5.245877685192578,100000000.0,-7.420888086490404,11.95,23.15,0.4,1.8,4.6499999999999995
sample_0119,ANALYZED,True,False,63.377271200002724,ok,1.0098521654029153,4.672942502058937,7.072942502058937,6.441178127573671,903000000.0,9135030.491307735,-4.248124557774872,-8.064250915465886,1050000000.0,-30.129044887183024,-2000000.0,-30864969.508692265,2.2481245577748723,6.935749084534114,100000000.0,-10.129044887183024,11.95,23.15,0.44999999999999996,1.9000000000000001,4.5
sample_0120,ANALYZED,True,False,62.50096710000071,ok,0.995848848391755,4.6713510878237425,7.271351087823742,6.489188859779678,902000000.0,9181139.808554769,-4.2774342580707705,-8.238780905342493,1050000000.0,-31.74400939305976,-3000000.0,-30818860.19144523,2.2774342580707705,6.761219094657507,100000000.0,-11.744009393059759,11.95,23.15,0.49999999999999994,1.8,4.75
sample_0121,ANALYZED,True,False,63.04958439999973,ok,1.0046308105182487,4.626489125422954,7.026489125422954,6.383111406778692,903000000.0,8879290.63254261,-4.359085084247466,-8.176865301697772,1044000000.0,-29.394970103116542,-2000000.0,-31120709.36745739,2.359085084247466,6.823134698302228,94000000.0,-9.394970103116542,11.95,23.15,0.49999999999999994,1.9500000000000002,4.6
sample_0122,ANALYZED,True,False,63.050381600001856,ok,1.0046028536896325,4.719127716696578,7.3191277166965785,6.548909645870722,902000000.0,9048579.255345225,-4.324882484433484,-8.076833999784617,1050000000.0,-31.760156278938837,-3000000.0,-30951420.744654775,2.324882484433484,6.923166000215383,100000000.0,-11.760156278938837,11.95,23.25,0.49999999999999994,1.85,4.699999999999999
sample_0123,ANALYZED,True,False,62.97641890000159,ok,1.0033086182128474,4.626489125422954,7.026489125422954,6.383111406778692,903000000.0,8879290.63254261,-4.359085084247466,-8.176865301697772,1044000000.0,-29.394970103116542,-2000000.0,-31120709.36745739,2.359085084247466,6.823134698302228,94000000.0,-9.394970103116542,11.95,23.25,0.49999999999999994,1.9500000000000002,4.6
sample_0124,ANALYZED,True,False,62.83508620000066,ok,1.000941500197251,5.247527804528914,7.447527804528914,7.109409755661143,904000000.0,7984301.527618289,-5.046808130047547,-7.161691615995464,1050000000.0,-38.03054482525451,-1000000.0,-32015698.47238171,3.0468081300475474,7.838308384004536,100000000.0,-18.03054482525451,11.95,23.25,0.5499999999999999,1.75,4.699999999999999
sample_0125,ANALYZED,True,False,63.352135900000576,ok,1.0091368663437874,4.569202542348955,7.569202542348955,6.461503177936193,900000000.0,9319444.693621516,-4.134245154963717,-8.48963348656129,1050000000.0,-31.764189323469814,-5000000.0,-30680555.306378484,2.1342451549637174,6.51036651343871,100000000.0,-11.764189323469814,11.95,23.3,0.5499999999999999,1.85,4.55
sample_0126,ANALYZED,True,False,61.6447576999999,ok,0.9819000708350094,4.1586734808244294,7.1586734808244294,5.948341851030537,912000000.0,10907503.481491327,-3.416742752008366,-9.884213205459316,1040000000.0,-25.825318695150607,7000000.0,-29092496.518508673,1.416742752008366,5.115786794540684,90000000.0,-5.825318695150607,12.0,22.8,0.4,1.8,4.5
sample_0127,ANALYZED,True,False,62.202440000000934,ok,0.9908233477655775,4.1586734808244294,7.1586734808244294,5.948341851030537,912000000.0,10907503.481491327,-3.416742752008366,-9.884213205459316,1040000000.0,-25.825318695150607,7000000.0,-29092496.518508673,1.416742752008366,5.115786794540684,90000000.0,-5.825318695150607,12.0,22.85,0.4,1.8,4.5
sample_0128,ANALYZED,True,False,61.54975750000085,ok,0.9804666522256988,3.947518695803362,6.947518695803362,5.684398369754202,912000000.0,10870310.334587216,-3.4402008791073646,-9.683260654373981,1028000000.0,-25.2116846265552,7000000.0,-29129689.665412784,1.4402008791073646,5.316739345626019,78000000.0,-5.211684626555201,12.0,22.85,0.44999999999999996,1.9000000000000001,4.6499999999999995
sample_0129,ANALYZED,True,False,62.46138090000022,ok,0.9951032919473288,5.04999484935473,8.04999484935473,7.0624935616934135,914000000.0,9332491.088533163,-4.141073054555047,-8.509388536042158,1034000000.0,-27.498180501835883,9000000.0,-30667508.911466837,2.141073054555047,6.490611463957842,84000000.0,-7.498180501835883,12.0,22.85,0.5499999999999999,1.9500000000000002,4.75
sample_0130,ANALYZED,True,False,62.035918599998695,ok,0.9884390748368541,4.697656902677668,7.697656902677667,6.622071128347085,911000000.0,9470163.504273415,-4.051571939629971,-8.716690750649649,1050000000.0,-30.01498086784188,6000000.0,-30529836.495726585,2.051571939629971,6.283309249350351,100000000.0,-10.014980867841881,12.0,22.9,0.49999999999999994,1.75,4.5
sample_0131,ANALYZED,True,False,61.9854579999992,ok,0.987675041849829,5.4344437599959265,8.434443759995927,7.543054699994908,912000000.0,8326035.56732583,-4.754777953412575,-7.655124899666669,1050000000.0,-35.24930921930261,7000000.0,-31673964.43267417,2.7547779534125754,7.344875100333331,100000000.0,-15.24930921930261,12.0,22.9,0.5499999999999999,1.75,4.6
sample_0132,ANALYZED,True,False,63.624393499998405,ok,1.0138308400465235,3.4390713010966456,5.839071301096646,4.898839126370807,907000000.0,10729006.168109298,-3.479733893315098,-9.71842543124957,1020999999.9999999,-25.177447030070724,2000000.0,-29270993.831890702,1.4797338933150979,5.281574568750431,70999999.99999988,-5.177447030070724,12.0,22.95,0.4,1.9500000000000002,4.55
sample_0133,ANALYZED,True,False,63.0229662999991,ok,1.0042066782478687,4.512094134380616,7.112094134380617,6.29011766797577,908000000.0,9401819.501556039,-4.061496219624097,-8.67708037913742,1050000000.0,-30.365127183800148,3000000.0,-30598180.49844396,2.0614962196240967,6.32291962086258,100000000.0,-10.365127183800148,12.0,22.95,0.49999999999999994,1.85,4.6499999999999995
sample_0134,ANALYZED,True,False,62.93415450000248,ok,1.0027509683659848,3.8997674937606126,6.299767493760612,5.474709367200766,907000000.0,10757630.519496202,-3.504810507231076,-9.553120618579545,1042999999.9999999,-26.517297343858854,2000000.0,-29242369.480503798,1.5048105072310758,5.446879381420455,92999999.99999988,-6.5172973438588535,12.0,23.0,0.4,1.85,4.5
sample_0135,ANALYZED,True,False,62.697485400000005,ok,0.9988647900411592,3.546295343316374,5.9462953433163745,5.032869179145468,907000000.0,10834307.833084226,-3.4571514177298255,-9.582743733601705,1026999999.9999999,-25.606779626536344,2000000.0,-29165692.166915774,1.4571514177298255,5.4172562663982955,76999999.99999988,-5.606779626536344,12.0,23.0,0.44999999999999996,1.9000000000000001,4.55
sample_0136,ANALYZED,True,False,62.31310759999906,ok,0.9928556200399958,4.8953047549267925,7.695304754926793,6.819130943658491,909000000.0,8584094.311309934,-4.558750262621333,-7.884914178793205,1050000000.0,-35.780355256338,4000000.0,-31415905.688690066,2.5587502626213334,7.115085821206795,100000000.0,-15.780355256337998,12.0,23.0,0.6,1.8,4.449999999999999
sample_0137,ANALYZED,True,False,63.41451960000268,ok,1.010445680659813,4.3614765689195645,6.961476568919565,6.101845711149456,908000000.0,9016932.621087074,-4.304918291623502,-8.239339721752149,1032999999.9999999,-28.460790718295407,3000000.0,-30983067.378912926,2.304918291623502,6.760660278247851,82999999.99999988,-8.460790718295407,12.0,23.05,0.44999999999999996,1.9500000000000002,4.699999999999999
sample_0138,ANALYZED,True,False,62.70915299999979,ok,0.9991659440845909,5.172079349276375,7.972079349276376,7.165099186595469,909000000.0,8113851.135959864,-4.933076042525847,-7.246103375858423,1050000000.0,-33.51232124969998,4000000.0,-31886148.864040136,2.9330760425258466,7.753896624141577,100000000.0,-13.51232124969998,12.0,23.05,0.6,1.9000000000000001,4.699999999999999
sample_0139,ANALYZED,True,False,62.59193460000097,ok,0.9973386278039361,4.49322803858354,6.49322803858354,6.116535048229425,905000000.0,9442394.879945159,-4.039524152023707,-8.73441824150696,1050000000.0,-30.730953319591666,0.0,-30557605.12005484,2.0395241520237066,6.26558175849304,100000000.0,-10.730953319591666,12.0,23.1,0.5499999999999999,1.85,4.55
sample_0140,ANALYZED,True,False,63.19874660000278,ok,1.0070483163877986,5.204682485435968,7.404682485435968,7.0558531067949595,906000000.0,8179265.947825074,-4.996117640987855,-7.1317461041317785,1050000000.0,-32.06797637188098,1000000.0,-31820734.052174926,2.9961176409878547,7.8682538958682215,100000000.0,-12.067976371880981,12.0,23.1,0.6,1.9500000000000002,4.6
sample_0141,ANALYZED,True,False,63.660361099999136,ok,1.0143629141792851,5.126904504870992,7.326904504870992,6.95863063108874,906000000.0,8282667.787178755,-4.884945207812534,-7.309519804760995,1050000000.0,-31.778816872379846,1000000.0,-31717332.212821245,2.8849452078125344,7.690480195239005,100000000.0,-11.778816872379846,12.0,23.1,0.6,1.9500000000000002,4.6499999999999995
sample_0142,ANALYZED,True,False,63.296240799998486,ok,1.0085202106929478,4.645101645300387,7.2451016453003865,6.456377056625484,902000000.0,9178331.448359966,-4.227771835512268,-8.264266914296261,1050000000.0,-31.480559167209204,-3000000.0,-30821668.551640034,2.227771835512268,6.735733085703739,100000000.0,-11.480559167209204,12.0,23.15,0.5499999999999999,1.85,4.75
sample_0143,ANALYZED,True,False,63.30761310000162,ok,1.0085850375610128,5.198624446561922,7.3986244465619215,7.048280558202403,904000000.0,8127340.521815538,-4.972888422916493,-7.12628569072156,1050000000.0,-34.54098445355403,-1000000.0,-31872659.47818446,2.972888422916493,7.87371430927844,100000000.0,-14.540984453554032,12.0,23.2,0.5499999999999999,1.9000000000000001,4.6
sample_0144,ANALYZED,True,False,62.568061200003285,ok,0.9966878829866879,5.0451941473972175,7.245194147397218,6.856492684246522,904000000.0,8356896.552496672,-4.763145420822567,-7.510333616465976,1050000000.0,-31.98467666468741,-1000000.0,-31643103.44750333,2.7631454208225668,7.489666383534024,100000000.0,-11.98467666468741,12.0,23.2,0.6,1.9500000000000002,4.449999999999999
sample_0145,ANALYZED,True,False,62.31739319999906,ok,0.9928093523608751,3.964652821751995,6.764652821751995,5.655816027189994,901000000.0,10814286.483122349,-3.4131209643284293,-9.90718518149977,1050000000.0,-26.78449748549545,-4000000.0,-29185713.51687765,1.4131209643284293,5.09281481850023,100000000.0,-6.78449748549545,12.0,23.25,0.4,1.75,4.449999999999999
