method,episode_count,success_rate,mean_steps,mean_episode_reward,mean_final_center_freq_mhz,mean_final_bandwidth_mhz,mean_final_insertion_loss_db,mean_final_return_loss_db,mean_final_zero_freq_mhz,mean_solve_count,mean_elapsed_total_seconds,mean_elapsed_seconds_per_solve
heuristic_rule,12,0.9166666666666666,0.8333333333333334,3.4178155461498725,905.75,48.28616502319729,1.0606619826315182,31.28428977982154,942.3333333333334,1.8333333333333333,124.85293988329552,68.12379152973534
no_tune,12,0.5833333333333334,0.0,0.0,905.0,50.10381984327254,1.0286545889004384,30.825197329974245,943.8333333333334,0.0,0.0,
ppo_existing,12,1.0,1.0,10.060547209634112,906.4166666666666,45.136929770688056,1.081702990335276,33.15788407195301,945.25,2.0,135.97781019165026,67.98890509582513
